time,flux
932.9400738,1.000014425
932.9605079,0.999958097
932.9809418,0.999871611
933.0013758,1.000105799
933.0218099,1.000133098
933.0422438,1.000124932
933.0626778,0.999817312
933.0831118,1.000091076
933.1035457,0.99998486
933.1239798,0.999955893
933.1444138,1.000000954
933.1648477,0.999985993
933.1852818,0.999917031
933.2057158,0.999985755
933.2261498,1.000132082
933.2465838,1.000145671
933.2670178,0.999871853
933.2874517,0.999959768
933.3078857,1.000107762
933.3283197,0.999898973
933.3487538,0.999930146
933.3691878,1.000013351
933.3896217,1.000109549
933.4100558,0.999877338
933.4304898,0.999961735
933.4509236,0.999920312
933.4713577,0.99999857
933.4917917,0.999941471
933.5122256,1.000037787
933.5326597,1.000060078
933.5530937,0.999885029
933.5735276,1.000032185
933.5939616,0.999961259
933.6143955,0.999887593
933.6348296,1.000009894
933.6552636,0.999922579
933.6756975,0.999993802
933.6961316,0.999705991
933.7165656,1.000039575
933.7369995,1.000094645
933.7574335,1.000139584
933.7778675,1.000036118
933.7983015,1.000217422
933.8187355,1.000196562
933.8391695,1.000105611
933.8596034,0.999928599
933.8800375,0.999988676
933.9004714,0.999980451
933.9209055,0.999944334
933.9413395,1.00004172
933.9617734,0.999861311
933.9822074,1.000055428
934.0026414,0.999801533
934.0230753,1.000042077
934.0639434,0.999910661
934.0843772,1.000134456
934.1048113,0.999909052
934.1252453,0.999936706
934.1456792,0.999911078
934.1661133,1.000068419
934.1865472,1.000102391
934.2069813,1.000016926
934.2274152,1.000026224
934.2478492,1.000029323
934.2682831,1.000094881
934.2887171,0.999960903
934.3091511,0.999929792
934.3295851,0.999976518
934.3500191,0.99994946
934.370453,1.000013112
934.3908871,0.999966386
934.411321,0.999917753
934.431755,1.00009369
934.452189,1.000079744
934.4726229,1.00003576
934.493057,0.999966267
934.513491,0.999904939
934.5339248,0.999948983
934.5543589,1.000088803
934.5747929,1.000013112
934.5952268,1.000025032
934.6156608,0.999865841
934.6360948,1.00013255
934.6565287,1.000051852
934.6769628,0.9998957
934.6973967,1.0000447
934.7178307,0.999958399
934.7382647,1.000052687
934.7586986,1.000063892
934.7791327,1.000076885
934.7995666,0.999927228
934.8200006,1.000058885
934.8404346,1.000109664
934.8608686,0.999994994
934.8813025,0.999982716
934.9017365,0.999935275
934.9221705,1.000154244
934.9426044,0.99987353
934.9630385,1.000095598
934.9834723,1.000000477
935.0039063,0.999959592
935.0243404,1.000053282
935.0447742,0.999995709
935.0652083,0.999796409
935.0856423,0.999838367
935.1060761,0.999953989
935.1265102,0.999924548
935.1469442,0.999895225
935.167378,0.999852909
935.1878121,1.000011681
935.2082461,0.999971512
935.22868,1.000125634
935.249114,0.999971273
935.269548,0.999804397
935.2899819,0.999939925
935.3104159,1.000060552
935.3308499,1.0000267
935.3512839,1.000157698
935.3717179,0.999984504
935.3921518,0.999989511
935.4125858,0.999985816
935.4330198,1.000157579
935.4534537,0.999961261
935.4738877,1.000162705
935.4943217,0.999908218
935.5147555,0.999990226
935.5351896,0.999921091
935.5556236,1.000060671
935.5760574,0.999846176
935.5964915,1.000161989
935.6169255,0.999987127
935.6373594,1.000098814
935.6577934,0.999993087
935.6782272,1.000062698
935.6986613,1.000128971
935.7190953,1.000108469
935.7395292,0.999965075
935.7599632,1.000078074
935.7803971,1.000165207
935.8212651,1.000031587
935.841699,0.999936349
935.862133,0.99998069
935.8825669,0.99944436
935.9030009,1.000017164
935.923435,1.000082723
935.9438689,1.000150189
935.9643028,0.99993468
935.9847368,0.999930388
936.0051708,0.999905476
936.0256047,1.000094166
936.0460387,0.999981763
936.0664727,1.000005483
936.0869065,0.999899516
936.1073406,0.999868405
936.1277745,0.999921806
936.1482084,1.000098339
936.1686424,0.999878239
936.1890764,0.999954228
936.2095105,0.999948745
936.2299443,1.000004291
936.2503783,0.999880265
936.2708122,0.999948983
936.2912462,0.999831452
936.3116801,1.000034449
936.3321141,1.000038263
936.352548,0.999914355
936.372982,1.000047322
936.3934159,1.000059719
936.4138499,0.999815776
936.4342839,1.000206455
936.4547179,1.000012278
936.4751518,0.999930387
936.4955858,1.000178801
936.5160198,0.999960068
936.5364536,0.999953512
936.5568877,1.000036714
936.5773216,0.999858568
936.5977555,1.000039337
936.6181895,0.999972107
936.6386235,0.999994874
936.6590573,1.000039814
936.6794914,0.999916022
936.6999253,0.999840447
936.7203592,1.000090237
936.7407932,1.000019192
936.7612272,0.999879068
936.7816612,1.000038264
936.8020951,0.999989748
936.822529,0.999983311
936.8429631,1.00000894
936.8633969,1.000161284
936.8838308,0.999981523
936.9042649,1.000147338
936.9246988,0.999951841
936.9451327,1.000081894
937.8033584,1.000058063
937.8237924,1.000094308
937.8442263,0.999830044
937.8646602,0.999965127
937.8850942,1.000105573
937.9055281,1.000094843
937.9259621,1.000081549
937.9463961,0.999881135
937.9668299,1.000040059
937.9872639,1.000094245
938.0076979,0.99991118
938.0281317,0.999935919
938.0485657,0.999701829
938.0689997,0.999830945
938.0894335,1.000005365
938.1098675,0.999927693
938.1303015,0.999959942
938.1507353,0.999905817
938.1711693,0.999960419
938.1916033,0.999965188
938.2120373,0.999961731
938.2324711,0.999902182
938.2529051,1.00001061
938.2733391,1.000128813
938.2937729,1.000113077
938.3142069,1.000010133
938.3346408,0.999899144
938.3550747,1.000099425
938.3755086,1.000070814
938.3959426,1.000096445
938.4163765,0.999911603
938.4368104,0.999906298
938.4572445,0.999955593
938.4776783,1.000039936
938.4981123,1.000041129
938.5185462,1.000205046
938.5389801,1.000004292
938.5594141,1.0000636
938.579848,0.999947606
938.6002819,1.00001216
938.6207159,0.999993324
938.6411498,1.000124159
938.6615836,1.000040293
938.6820177,1.000163915
938.7024516,0.99999994
938.7228854,0.9999789
938.7433194,1.000073612
938.7637534,1.000105799
938.7841874,0.999994457
938.8046212,0.999924659
938.8250551,1.000011146
938.8454892,0.999852597
938.865923,0.9999578
938.8863569,1.000044346
938.9067909,0.999974728
938.9272249,0.999837697
938.9476587,0.999991417
938.9680927,1.000083446
938.9885266,1.000075578
939.0089605,0.99982977
939.0293945,0.999960125
939.0498284,1.000097274
939.0702623,0.999980867
939.0906962,1.000061512
939.11113,1.000049353
939.1315641,1.000000238
939.151998,0.999993324
939.1724318,0.999995291
939.1928658,0.999965012
939.2132997,1.000012994
939.2337336,0.999952018
939.2541676,0.999915897
939.2746015,1.000060559
939.2950355,1.000080765
939.3154693,0.999951899
939.3359033,0.99989891
939.3563373,1.00006181
939.3767711,0.999876021
939.397205,0.99993956
939.417639,1.000114263
939.4380729,0.999945163
939.4585068,1.000031948
939.4789408,0.999767837
939.4993747,1.00017977
939.5198085,1.000020206
939.5402425,1.000047803
939.5606764,0.999942958
939.5811104,1.000039876
939.6015443,1.000020802
939.6219782,0.999868631
939.6424121,0.999943852
939.662846,1.000041843
939.6832799,1.000126422
939.7037138,0.99999398
939.7241478,0.999989986
939.7445816,1.000168622
939.7650156,0.999950409
939.7854495,0.999972761
939.8058833,0.999956191
939.8263173,1.000073433
939.8467512,0.99991268
939.8671852,0.999898852
939.8876191,1.000038743
939.908053,0.999980509
939.928487,0.999857903
939.9489208,1.000013232
939.9897887,1.000141859
940.0102226,1.000080228
940.0306564,0.999938071
940.0510904,0.99993515
940.0715243,1.000050306
940.0919582,1.000101924
940.1123922,0.999866962
940.1328261,1.000038862
940.1532601,0.999994814
940.1736939,1.000071526
940.1941278,1.000126958
940.2145618,1.00007385
940.2349956,0.999703377
940.2554295,1.000035167
940.2758635,0.999954462
940.2962973,0.999860048
940.3167312,1.000003457
940.3371652,0.999806701
940.357599,1.000019908
940.378033,1.00004679
940.3984669,1.000045181
940.4189008,1.000106336
940.4393348,0.999956309
940.4597686,1.000022769
940.4802025,1.000226084
940.5006365,1.000060857
940.5210704,1.000065685
940.5415042,1.000014007
940.5619382,0.999990284
940.5823721,1.000002801
940.6028059,0.999920904
940.6232399,0.999849556
940.6436738,0.999940871
940.6641076,0.999856232
940.6845416,1.000154378
940.7049755,0.999916851
940.7254095,0.999994218
940.7458433,0.999950408
940.7662772,1.000018001
940.7867112,1.000001013
940.807145,1.000004411
940.8275789,1.000069559
940.8480129,1.000074387
940.8684467,0.999920546
940.8888806,0.999937117
940.9093146,0.999876558
940.9297485,0.999839185
940.9501823,0.999686089
940.9706163,0.999936043
940.9910502,1.000086368
941.0114841,0.999882041
941.031918,1.000021756
941.0523519,1.000144782
941.0727858,0.999896644
941.0932197,0.999954044
941.1136535,0.999976277
941.1340875,0.999999762
941.1545214,1.00012398
941.1749552,1.000034392
941.1953892,0.999843534
941.2158231,0.999923525
941.2362569,1.000046493
941.2566909,1.000075581
941.2771247,1.000092271
941.2975587,0.999839063
941.3179925,0.999953686
941.3384264,1.000220723
941.3588604,1.000132744
941.3792942,1.000065925
941.3997281,1.000028731
941.4201621,0.99998635
941.4405959,1.000156946
941.4610298,1.000035764
941.4814638,1.000172504
941.5018977,1.000200818
941.5223315,1.000029685
941.5427655,1.00002271
941.5631993,1.000028433
941.5836332,0.999846452
941.6040671,1.00004852
941.624501,0.999894614
941.6449349,1.000115221
941.6653688,0.999982356
941.6858027,0.999979554
941.7062366,0.999982177
941.7266705,1.000052277
941.7471044,0.999902183
941.7675382,0.999937649
941.7879721,0.999895029
941.8084059,0.999791667
941.8288399,1.000138531
941.8492738,1.00005174
941.8697078,0.999826657
941.8901416,0.999930257
941.9105755,1.000198558
941.9310094,0.999868085
941.9514432,0.999864866
941.9718771,0.999989986
941.9923111,1.000062649
942.012745,1.000123511
942.0331788,0.999971566
942.0536128,0.999905758
942.0740466,0.999818251
942.0944804,0.999987363
942.1149144,0.999865342
942.1353483,0.999975143
942.1557823,0.999923402
942.1762161,0.999983488
942.1966499,0.999969361
942.2170839,1.000054662
942.2375177,1.000212388
942.2579516,0.999875416
942.2783856,1.000218767
942.2988194,1.000107714
942.3192532,0.999904446
942.3396872,1.000067418
942.360121,0.999950703
942.3805549,1.000122795
942.4009889,0.999846209
942.4214226,0.999902718
942.4418566,0.999917919
942.4622904,1.000035706
942.4827243,0.999970911
942.5031583,1.000215365
942.5235921,1.00003797
942.5440259,1.00002277
942.5644599,0.999896223
942.5848938,0.999847286
942.6053276,0.999899919
942.6257615,1.00007439
942.6461954,1.000049355
942.6666292,0.999977766
942.6870632,0.999992847
942.707497,1.000079635
942.727931,1.000046911
942.7483648,1.000070813
942.7687987,0.999997735
942.7892326,1.000099483
942.8096664,0.999901232
942.8301003,1.000044943
942.8505343,1.000185555
942.8709681,0.999854561
942.8914019,1.000178998
942.9118359,1.000044764
942.9322697,1.000058295
942.9731375,0.999794239
942.9935714,1.000052632
943.0140053,0.999938009
943.0344391,1.00004095
943.054873,1.000016392
943.0753069,0.999965726
943.0957408,0.999956428
943.1161746,0.999926088
943.1366085,1.000075223
943.1570424,0.999991715
943.1774761,1.000071051
943.1979101,0.999944208
943.218344,1.000144666
943.2387778,1.000025452
943.2592117,0.9999485
943.2796456,0.999962984
943.3000796,0.999934611
943.3205133,1.000048341
943.3409472,0.999879296
943.3613812,1.000110749
943.3818149,0.999968587
943.4022488,1.000019849
943.4226828,0.999872561
943.4431165,1.000163621
943.4635504,1.000027658
943.4839844,0.999920722
943.5044181,1.000026823
943.524852,1.000057342
943.545286,0.999889488
943.5657198,1.000079159
943.5861536,0.999820642
943.6065876,1.000099962
943.6270214,0.999870651
943.6474554,1.000003636
943.6678892,1.000046554
943.688323,0.999920662
943.7087569,1.000097459
943.7291908,1.000065867
943.7496246,1.000242665
943.7700585,0.999888711
943.7904924,0.999879413
943.8109262,0.999975501
943.8313601,1.000016988
943.851794,0.999911721
943.8722277,0.999924536
943.8926617,0.999964235
943.9130955,0.999935623
943.9335295,1.000102943
943.9539633,1.000073079
943.9743971,1.000079338
943.9948311,0.999854855
944.0152649,1.000128396
944.0356987,0.999905283
944.0561327,1.000200998
944.0765665,0.999872618
944.0970003,1.000010133
944.1174342,0.999802817
944.1378681,0.999954638
944.1583019,0.999968765
944.1787358,1.000056568
944.1991697,1.000014723
944.2196036,1.000153013
944.2400374,1.000061277
944.2604713,0.999974786
944.2809052,1.000086431
944.301339,1.000073675
944.3217728,0.999902542
944.3422068,0.99981921
944.3626405,0.99997717
944.3830744,0.999897654
944.4035084,0.999945102
944.4239421,0.999915953
944.444376,1.000101869
944.4648098,1.000019432
944.4852437,1.000039758
944.5056776,1.000059488
944.5261114,1.000067655
944.5465452,1.000100439
944.5669792,0.999970017
944.587413,0.999894674
944.6078468,0.999924299
944.6282807,1.000051143
944.6487146,1.000137634
944.6691484,1.000096564
944.6895823,1.000033261
944.7100162,1.000093882
944.7304499,0.999986707
944.7508839,1.000094836
944.7713177,0.999943552
944.7917517,1.000053289
944.8121854,0.999874109
944.8326193,0.999899263
944.8530532,0.999917741
944.873487,1.000005067
944.8939208,1.000144191
944.9143548,1.00010181
944.9347885,0.999979555
944.9552224,0.999870174
944.9756563,0.999924
944.9960902,1.000182698
945.0165239,0.999903972
945.0369579,1.000091259
945.0573917,0.999784816
945.0778256,1.00002283
945.0982594,1.000050368
945.1186931,0.999999642
945.1391271,0.999976336
945.1595609,0.999994933
945.2004286,1.000033499
945.2208625,0.999978541
945.2412962,1.000057164
945.2617302,0.999966918
945.282164,1.000136382
945.3025978,0.999899204
945.3230317,0.999851875
945.3434655,0.999975859
945.3638995,1.000017167
945.3843332,1.000081006
945.4047671,0.999902363
945.425201,0.999867612
945.4456348,0.999927696
945.4660686,1.000037732
945.4865026,1.000056687
945.5069363,1.000102942
945.5273701,0.999917861
945.5478041,1.000131672
945.5682379,1.000005245
945.5886717,0.999897177
945.6091056,1.000012816
945.6295394,0.999993324
945.6499733,0.999943373
945.6704071,1.000069085
945.690841,0.999987602
945.7112749,0.999835425
945.7317086,1.000044705
945.7521425,1.000028969
945.7725763,1.000125949
945.7930102,0.999940512
945.813444,1.000144784
945.8338778,1.000008762
945.8543117,0.999921081
945.8747454,1.000062468
945.8951793,1.000048997
945.9156132,0.999956964
945.9564809,1.00011063
945.9769147,0.999911186
945.9973486,0.999973535
946.0177824,0.999492511
946.0382162,0.999945699
946.0586501,1.000037016
946.079084,1.000099424
946.0995177,1.000039638
946.1199516,1.000016451
946.1403855,1.000012458
946.1608192,1.000102881
946.1812531,0.999863859
946.201687,0.999919889
946.2221207,0.999984741
946.2425546,0.999939559
946.2629885,1.000009954
946.2834224,1.000032128
946.3038561,0.99991375
946.32429,1.000086965
946.3447239,1.00005442
946.3651576,0.999935149
946.3855915,1.000220423
946.4060254,0.999898253
946.4264591,0.999800618
946.446893,1.000094177
946.4673269,1.000017465
946.4877606,0.999911783
946.5081944,1.000012756
946.5286283,0.999974488
946.5490621,1.000054421
946.569496,1.00011671
946.5899298,0.999845619
946.6103636,0.999787681
946.6307975,1.000081661
946.6512313,1.000117009
946.6716651,1.000060561
946.692099,0.999917861
946.7125328,1.000138647
946.7329666,0.999962626
946.7534005,1.000106042
946.7738343,0.999905343
946.794268,0.999891334
946.814702,0.999950525
946.8351358,1.000012279
946.8555697,1.000123271
946.8760034,1.000022592
946.8964373,0.999900215
946.9168712,1.00015397
946.9373049,1.000039104
946.9577387,1.000037554
946.9781727,1.000155938
946.9986064,1.000029149
947.0190402,1.000001192
947.0394741,1.000101575
947.0599079,0.999905221
947.0803417,1.000005544
947.1007756,1.000311044
947.1212094,1.000095614
947.1416432,0.999945397
947.1620771,0.999931806
947.1825108,1.000059967
947.2029447,0.999929422
947.2233785,1.000162317
947.2438122,0.999985932
947.2642462,1.000052218
947.28468,1.000046197
947.3051137,0.999988555
947.3255476,0.999885311
947.3459814,1.00003362
947.3664152,0.99988704
947.3868491,0.999920541
947.4072829,0.999823675
947.4277166,0.999891332
947.4481505,0.999798163
947.4685843,0.999861349
947.4890183,1.000045422
947.509452,0.999912493
947.5298858,1.00010825
947.5503197,0.999889961
947.5707535,0.99994814
947.5911872,0.999992132
947.6116212,1.000014783
947.632055,0.999882094
947.6524887,0.999940391
947.6729226,0.999887756
947.6933564,1.000242608
947.7137901,0.99995726
947.734224,0.999965665
947.7546579,1.000042501
947.7750917,0.999965546
947.7955255,0.999999046
947.8159593,1.000086014
947.8363931,1.000255481
947.8568269,0.999853185
947.8772607,1.00007904
947.8976945,1.000003398
947.9181284,1.000107532
947.9385622,1.000093822
947.958996,1.000218879
947.9794298,0.999974965
947.9998636,0.999908205
948.0202974,1.000119572
948.0407312,1.000011862
948.0611651,1.000020683
948.0815989,0.999999166
948.1020327,0.999998093
948.1224666,1.000146989
948.1429004,0.999916313
948.1633341,1.000107708
948.183768,1.000006378
948.2042018,1.000043512
948.2246355,0.999959647
948.2450694,0.999959468
948.2655032,0.999924241
948.2859369,1.00001508
948.3063708,0.999913572
948.3268046,0.999922632
948.3472385,0.999940097
948.3676722,0.999912976
948.3881061,0.999917506
948.40854,1.000112416
948.4289737,0.999983668
948.4494075,0.999868808
948.4698414,1.000026525
948.4902751,1.000032306
948.5107089,1.000132564
948.5311428,1.000026406
948.5515765,0.999976396
948.5720103,0.999979853
948.5924441,1.000072422
948.6128779,0.999826486
948.6333118,1.00005001
948.6537456,1.000046314
948.6741793,1.000022114
948.6946132,1.000135963
948.715047,0.99995911
948.7354807,1.00009251
948.7559146,1.000108842
948.7763484,0.999855036
948.7967821,0.999960838
948.817216,1.000078503
948.8376498,0.999963163
948.8580835,1.000142521
948.8785174,0.999930796
948.8989512,1.000024558
948.9398188,1.000032963
948.9602526,0.999997496
948.9806865,0.999930438
949.0011202,1.000098531
949.021554,1.000030638
949.0419879,0.999867435
949.0624216,1.000067356
949.0828554,0.999954639
949.1032893,0.999832207
949.1237231,1.000054719
949.1441568,1.000039102
949.1645907,0.999936042
949.1850244,0.999872323
949.2054582,0.999875184
949.2258921,1.000019968
949.2463258,0.999804193
949.2667597,0.999890861
949.2871934,0.999976396
949.3076271,1.000055612
949.328061,0.999930797
949.3484948,1.000044168
949.3689285,1.000007212
949.3893624,0.999970853
949.4097962,0.999926088
949.4302299,1.000139419
949.4506638,1.000035704
949.4710976,1.000011087
949.4915314,1.000068785
949.5119652,1.000028313
949.532399,1.000098767
949.5528328,1.00000763
949.5732665,0.999957501
949.5937003,0.999976694
949.6141342,1.000180367
949.634568,1.000037134
949.6550017,0.999901472
949.6754356,1.00007409
949.6958694,0.999975979
949.7163031,1.000100972
949.736737,1.000066997
949.7571707,1.000060857
949.7776044,0.999965667
949.7980383,0.999937235
949.8184721,1.000002384
949.8389059,1.000023961
949.8593397,1.000059904
949.8797735,1.000034989
949.9002073,0.999997973
949.920641,0.99987751
949.9410748,1.000072242
949.9615086,1.000027001
949.9819424,0.999986112
950.0023762,1.000059665
950.02281,1.000075401
950.0432438,0.999905108
950.0636775,0.999892114
950.0841113,1.000018597
950.1045451,0.99997586
950.124979,1.000081123
950.1454128,0.99989122
950.1658465,1.000184002
950.1862803,0.999980509
950.2067141,1.000033677
950.2271478,0.999945044
950.2475817,0.99996227
950.2680155,0.999971985
950.2884491,0.999948322
950.308883,0.999985873
950.3293168,0.999887703
950.3497505,0.999921499
950.3701844,1.000079038
950.3906181,1.000017941
950.411052,0.999993801
950.4314857,1.000068785
950.4519195,0.999993622
950.4723534,0.999875662
950.492787,1.000042857
950.5132208,1.000021339
950.5336547,0.999998271
950.5540884,0.999785894
950.5745222,1.000167374
950.5949559,1.000034452
950.6153897,0.999796802
950.6358235,1.000043393
950.6562574,0.999817725
950.676691,0.999900458
950.6971248,1.000077309
950.7175587,1.000108423
950.7379924,1.000092151
950.7584262,1.000020862
950.77886,1.00002718
950.7992937,0.999867675
950.8197276,1.000141743
950.8401613,1.000027121
950.860595,1.000123861
950.8810289,1.000061513
950.9014627,1.000085474
950.9218963,1.000049949
950.9423302,0.999982059
950.962764,0.999973535
950.9831978,0.999865352
951.0036315,1.000050903
951.0240653,0.999943673
951.0444992,0.99996674
951.0649328,1.000097871
951.0853666,0.999932229
951.1058005,0.999852835
951.1262343,1.000149727
951.1466679,1.000191272
951.1671018,1.000013351
951.1875356,1.000036299
951.2079692,0.99977088
951.2284031,0.999826074
951.2488368,0.999948442
951.2692705,0.999918342
951.2897044,1.000149368
951.3101381,1.000012159
951.3305719,0.999910176
951.3510057,1.000032902
951.3714394,1.000069618
951.3918732,0.999933362
951.412307,0.999987245
951.4327407,0.999930203
951.4531745,1.000008404
951.4736083,1.000006616
951.4940421,0.999980271
951.5144758,0.999976814
951.5349096,1.000105143
951.5553434,1.000025272
951.5757771,1.000139892
951.5962109,1.000119627
951.6166448,1.000018418
951.6370785,0.999844252
951.6575122,0.999982536
951.6779461,1.000001729
951.6983798,1.000156822
951.7188135,1.000020981
951.7392473,0.999915598
951.7596811,1.000149431
951.7801148,1.000172499
951.8005486,0.999917029
951.8209824,1.000002921
951.8414161,0.999972164
951.8618499,1.000066878
951.8822837,0.999893127
951.9231512,0.999923943
951.943585,1.000108304
951.9640187,1.000020564
951.9844525,1.000029565
952.0048862,0.999965905
952.02532,1.000023962
952.0457538,0.999863978
952.0661875,0.999925313
952.0866213,1.000143771
952.107055,0.999983847
952.1274888,1.000076535
952.1479225,0.999861117
952.1683563,0.999774865
952.1887901,1.000087502
952.2092239,0.999938546
952.2296576,0.999959289
952.2500914,1.000125292
952.2705252,1.000022531
952.2909588,0.999782496
952.3113927,0.999908504
952.3318265,0.999983251
952.3522601,1.000065209
952.372694,0.999888596
952.3931277,1.0000788
952.4135614,0.999988317
952.4339952,1.000106636
952.454429,1.000153665
952.4748627,1.000031055
952.4952965,1.000014306
952.5157302,1.000036479
952.536164,1.000009477
952.5565977,0.999981284
952.5770315,0.999955891
952.5974652,0.999973654
952.617899,0.999788815
952.6383327,0.999952256
952.6587665,1.000081541
952.6792002,0.999986887
952.699634,0.999900756
952.7200678,1.000044585
952.7405015,1.000014067
952.7609352,1.000024081
952.7813691,1.000019312
952.8018027,1.000014365
952.8222366,1.000025869
952.8426703,0.999863624
952.863104,0.999887704
952.8835378,0.999949276
952.9039716,1.000035524
952.9244052,1.0000602
952.9448391,0.999942184
952.9652728,1.000141143
952.9857065,0.999997497
953.0061403,1.000026583
953.0265741,1.00026631
953.0470078,1.000130294
953.0674416,1.000000715
953.0878753,0.999942721
953.1083091,1.000080704
953.1287428,1.000024795
953.1491765,1.000043988
953.1696104,1.000006556
953.1900441,0.999999285
953.2104778,0.999919833
953.2309116,0.99996847
953.2513454,0.999886098
953.271779,1.000047087
953.2922128,0.999608048
953.3126465,0.999805693
953.3330802,1.000026345
953.3535141,0.999924423
953.3739477,0.999972165
953.3943815,1.000104664
953.4148153,1.000110266
953.4352489,1.000038861
953.4556828,1.000019669
953.4761165,0.999898674
953.4965501,0.999987841
953.516984,1.000064968
953.5374177,1.000000596
953.5578515,1.000001311
953.5782852,0.999886754
953.5987189,0.999933125
953.6191527,1.000042795
953.6395864,1.000115153
953.6600202,1.000075338
953.6804539,1.000019311
953.7008877,0.999970318
953.7213214,1.000060199
953.7417552,0.999943496
953.7621889,0.999980212
953.7826226,0.999941648
953.8030564,0.999883237
953.8234901,1.000085829
953.8439238,0.999946655
953.8643576,0.999991536
953.8847914,1.000151155
953.905225,1.00008881
953.9256588,0.9999519
953.9460925,0.999958516
953.9665262,0.999795975
953.98696,0.99998188
954.0073938,0.999991834
954.0278275,1.000028968
954.0482612,0.999990761
954.068695,1.000032306
954.0891287,1.000065565
954.1095624,1.000102639
954.1299961,1.000114917
954.1504299,0.999928594
954.1708636,1.000098586
954.1912973,0.99992472
954.2117312,0.999904812
954.2321648,1.000006676
954.2525985,1.000047207
954.2730324,0.999941707
954.293466,0.999926389
954.3138998,0.999974251
954.3343336,1.000075579
954.3547672,1.000184298
954.375201,0.999773741
954.3956347,1.000015259
954.4160684,1.000013351
954.4365022,0.999998033
954.4569359,0.99998796
954.4773695,0.999975502
954.4978034,1.000145972
954.5182371,1.000014722
954.5386708,0.999957561
954.5591046,0.999959826
954.5795383,1.000000179
954.599972,1.000014722
954.6204057,1.000013828
954.6408395,0.999892293
954.6612732,1.000045896
954.6817069,1.000082195
954.7021406,0.999883055
954.7225744,0.999988556
954.7430081,0.999937296
954.7634418,1.000038684
954.7838756,0.999903261
954.8043092,0.999951661
954.824743,1.000086665
954.8451768,1.00009954
954.8656104,1.000006199
954.906478,0.999898672
954.9269116,1.000150681
954.9473454,0.99998039
954.9677791,0.999827265
954.9882127,0.999890566
955.0086466,1.000145317
955.0290803,0.999923229
955.049514,1.000037134
955.0699477,0.999914765
955.0903814,1.00015104
955.1108152,1.000229838
955.1312489,1.000043154
955.1516826,0.999928534
955.1721163,1.000064016
955.1925501,1.000052452
955.2129837,0.999851524
955.2334176,1.000042558
955.2538513,1.000028849
955.2742849,1.000018775
955.2947187,0.999895811
955.3151524,1.000035405
955.335586,0.9999488
955.3560199,1.000029683
955.3764535,1.000016332
955.3968872,0.999918998
955.417321,0.999898971
955.4377546,0.999843956
955.4581883,1.000083088
955.4786221,1.000060915
955.4990558,1.000080942
955.5194896,1.000074743
955.5399233,1.000066637
955.560357,1.000130056
955.5807907,0.999817136
955.6012244,1.000082253
955.6216581,0.999981106
955.6420918,0.999946893
955.6625256,0.999954821
955.6829593,1.000084399
955.7033931,0.99989921
955.7238267,0.999927761
955.7442604,0.999963702
955.7646942,1.000003457
955.7851278,1.000105379
955.8055616,0.999982
955.8259953,0.999900045
955.8464289,0.999934556
955.8668628,0.999868277
955.8872965,0.99985135
955.9077301,0.999964596
955.9281639,0.999995113
955.9485976,1.000075815
955.9690312,1.000040053
955.989465,1.000218623
956.0098986,0.999940457
956.0303324,1.000083563
956.0507661,1.000009656
956.0711997,1.000026821
956.0916335,1.000124927
956.1120672,1.000090119
956.1325009,0.999937357
956.1529347,0.999875252
956.1733684,1.000008464
956.1938021,1.000132557
956.2142358,1.000057696
956.2346695,0.999979377
956.2551032,1.000040172
956.275537,0.999965967
956.2959706,1.000030159
956.3164043,0.999971748
956.3368381,0.999910775
956.3572717,1.000077006
956.3777054,1.000064132
956.3981392,0.99998498
956.4185728,0.999999046
956.4390066,1.000096198
956.4594403,1.000048397
956.4798739,0.999938907
956.5003077,0.999873165
956.5207414,1.000040053
956.5411751,0.999861185
956.5616088,1.000037907
956.5820425,1.000143285
956.6024762,0.99992949
956.6229099,0.999910656
956.6433436,0.999954583
956.6637773,0.999970914
956.684211,1.000088092
956.7046447,1.000022291
956.7250784,0.999979735
956.7455121,1.000003219
956.7659458,0.999830967
956.7863796,1.000172967
956.8068132,1.000032543
956.8272469,0.999924066
956.8476807,1.000056384
956.8681143,0.999990225
956.888548,0.999837582
956.9089817,0.999976636
956.9294153,1.000096557
956.949849,0.999920787
956.9702828,1.000015616
956.9907164,1.000163909
957.0111502,0.999971927
957.0315839,0.999985576
957.0520175,0.999965251
957.0724513,0.999795681
957.092885,0.999918105
957.1133187,1.000117299
957.1337524,0.999940636
957.1541861,1.000150318
957.1746198,0.999975444
957.1950536,0.999954106
957.2154871,1.000217192
957.2359208,1.00020241
957.2563546,1.000030278
957.2767882,0.999921206
957.297222,0.999891404
957.3176557,0.999853498
957.3380893,0.999955656
957.3585231,0.999947133
957.3789567,1.000094767
957.3993903,1.000025152
957.4198241,0.999837943
957.4402577,1.000009298
957.4606914,0.999988795
957.4811252,1.000046847
957.5015588,1.000088925
957.5219925,1.000024913
957.5424263,0.999999046
957.5628598,1.000061747
957.5832936,0.999941233
957.6037273,1.00001204
957.624161,0.999843963
957.6445947,0.999898797
957.6650284,0.999996662
957.6854621,0.999885505
957.7058957,0.999967696
957.7263294,1.000146263
957.7467631,1.000167601
957.7671969,0.999989987
957.7876305,0.999969365
957.8080642,0.999993444
957.8284979,1.000076648
957.8489315,1.000118488
957.889799,0.999955537
957.9102326,1.000059364
957.9306664,0.999939504
957.9511,1.000047801
957.9715336,1.000025152
